sample,foldername,peak_assignment,hplc_machine,peaks_manual,peaks_autofitting,background_substraction,setting_background_substraction,fitting_boundaries,time_window,notes
Fp1_5.7_2_60_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_5.7_3_61_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_5.7_4_62_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_6.5_1_47_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_6.5_2_48_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_6.5_3_49_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_6.5_4_50_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_25H_1_29_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_25H_2_36_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_25H_3_42_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_25H_4_45_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_40H_1_27_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_40H_2_34_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_40H_3_39_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_40H_4_44_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_5.7_1_63_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_5.7_2_64_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_5.7_3_65_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_5.7_4_66_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_6.5_1_51_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_6.5_2_52_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_6.5_3_53_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp2_6.5_4_54_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_25H_1_33_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_25H_2_41_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_25H_3_47_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_25H_4_48_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_40H_1_28_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_40H_2_30_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_40H_3_32_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_40H_4_37_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_5.7_1_67_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_5.7_2_68_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_5.7_3_69_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_5.7_4_70_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_6.5_1_55_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_6.5_2_56_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_6.5_3_57_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp3_6.5_4_58_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_20H_1_32_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_20H_2_33_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_20H_3_34_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_20H_4_35_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_20H_5_36_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_25H_1_02_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_25H_2_03_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_25H_3_04_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_25H_4_05_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_40H_1_14_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_40H_2_15_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_40H_3_16_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_40H_4_17_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_5.7_1_17_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_5.7_2_18_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_5.7_3_19_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_5.7_4_20_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_5.7_5_21_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_6.5_1_02_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_6.5_2_03_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_6.5_3_04_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_6.5_4_05_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv1_6.5_5_06_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_20H_1_37_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_20H_2_38_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_20H_3_39_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_20H_4_40_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_20H_5_41_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_25H_1_06_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_25H_2_07_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_25H_3_08_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_25H_4_09_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_40H_1_18_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_40H_2_19_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_40H_3_20_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_40H_4_21_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_5.7_1_22_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_5.7_2_23_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_5.7_3_24_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_5.7_4_25_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_5.7_5_26_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_6.5_1_07_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_6.5_2_08_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_6.5_3_09_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_6.5_4_10_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv2_6.5_5_11_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv3_20H_1_42_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv3_20H_2_43_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv3_20H_3_44_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv3_20H_4_45_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Pv3_20H_5_46_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
